"date","ws","wd","nox","no2","o3","pm10","so2","co","pm25"
1999-01-20 00:00:00,7.8,200,117,41,10,15,3.15,1.025,10
1999-01-20 01:00:00,7.44,200,66,28,16,12,2.225,0.3666667,8
1999-01-20 02:00:00,8.639999,200,58,21,19,15,2.506667,0.2,10
1999-01-20 03:00:00,8.04,200,45,20,19,10,1.905,0.175,8
1999-01-20 04:00:00,8.28,200,46,22,16,13,1.515,0.125,9
1999-01-20 06:00:00,8.52,200,141,36,7,20,3.86,0.625,14
1999-01-20 07:00:00,7.56,200,178,45,4,27,4.5675,1.225,18
1999-01-20 08:00:00,6.24,210,279,43,3,31,6.01,2.875,23
1999-01-20 09:00:00,6.24,200,251,52,1,33,5.815,2.075,21
1999-01-20 10:00:00,5.64,200,290,63,2,35,6.2525,1.8,24
1999-01-20 11:00:00,4.08,200,327,67,2,37,6.815,2,24
1999-01-20 12:00:00,5.16,210,469,83,2,45,9.135,3.275,28
1999-01-20 13:00:00,6,210,442,87,3,44,9.33,3.125,28
1999-01-20 14:00:00,5.16,200,480,93,2,43,10.09667,3.8,26
1999-01-20 16:00:00,4.44,210,476,70,2,40,7.5725,4.3,31
1999-01-20 17:00:00,4.08,180,412,54,2,42,7.3525,4.575,26
1999-01-20 18:00:00,4.2,190,420,58,1,43,7.3275,5.575,28
1999-01-20 19:00:00,4.44,180,483,62,2,44,8.3075,6.3,28
1999-01-20 20:00:00,4.08,190,469,55,1,46,7.915,5.4,27
1999-01-20 21:00:00,4.2,190,329,62,1,42,6.305,3.9,27
1999-01-20 22:00:00,3.6,200,285,41,0,38,5.74,2.3,23
1999-01-20 23:00:00,1.92,220,339,54,0,41,6.135,2.55,40
1999-01-21 00:00:00,1.8,220,256,46,0,39,5.205,1.875,23
1999-01-21 01:00:00,1.68,250,261,45,0,35,4.885,1.533333,21
1999-01-21 02:00:00,1.56,200,218,43,0,31,4.95,1.1,18
1999-01-21 03:00:00,0.72,280,164,34,0,31,4.0525,0.95,19
1999-01-21 04:00:00,0.96,0,162,35,0,29,3.74,0.825,17
1999-01-21 06:00:00,1.32,290,330,49,1,43,5.79,1.6,30
1999-01-21 07:00:00,1.32,280,315,49,1,38,5.8875,1.75,28
1999-01-21 08:00:00,0.6,290,351,49,1,38,6.4,2.45,30
1999-01-21 09:00:00,0.72,280,396,59,1,47,6.935,2.7,36
1999-01-21 10:00:00,0,250,434,65,2,58,7.185,2.9,43
1999-01-21 12:00:00,0.72,240,373,67,2,55,7.1325,2.7,42
1999-01-21 13:00:00,1.44,270,384,76,2,43,7.72,2.925,29
1999-01-21 14:00:00,1.8,310,311,75,1,50,6.815,2.475,33
1999-01-21 15:00:00,1.8,220,218,64,1,35,5.8875,1.625,21
1999-01-21 16:00:00,1.32,300,304,52,2,32,6.4975,2.15,23
1999-01-21 17:00:00,1.2,310,545,67,3,72,9.0625,4.25,57
1999-01-21 18:00:00,1.32,310,298,62,0,50,5.74,2.8,31
1999-01-21 19:00:00,1.56,300,210,57,1,20,4.08,1.725,11
1999-01-21 20:00:00,1.56,320,201,50,0,19,3.59,1.4,13
1999-01-21 21:00:00,1.08,330,191,48,0,20,3.4225,1.35,14
1999-01-21 22:00:00,1.68,280,257,56,1,29,4.1025,1.325,24
1999-01-21 23:00:00,1.8,300,217,45,1,28,3.5175,1.275,20
1999-01-22 00:00:00,1.08,310,421,43,2,40,6.74,2.675,28
1999-01-22 01:00:00,1.2,300,200,50,0,25,3.47,1.133333,16
1999-01-22 02:00:00,1.8,300,101,42,0,16,2.8,0.3666667,12
1999-01-22 03:00:00,1.56,300,125,40,0,18,2.8825,0.45,14
1999-01-22 04:00:00,1.2,290,151,36,1,27,3.4425,0.55,18
1999-01-22 06:00:00,0.48,270,252,49,1,28,5.105,1.025,23
1999-01-22 07:00:00,0.6,270,313,43,1,37,5.79,1.65,29
1999-01-22 08:00:00,0.12,280,358,59,2,41,7.3525,1.975,33
1999-01-22 09:00:00,1.2,280,568,78,3,68,10.675,3.675,53
1999-01-22 12:00:00,1.32,220,1092,139,6,124,19.57,6.825,88
1999-01-22 13:00:00,1.08,210,959,120,4,109,19.445,5.725,71
1999-01-22 14:00:00,0.96,250,1075,169,5,116,20.765,7.15,87
1999-01-22 15:00:00,1.32,260,913,119,4,109,19.1275,6.6,77
1999-01-22 16:00:00,1.44,250,766,104,2,95,14.95,5.8,69
1999-01-22 17:00:00,0.6,280,759,92,4,76,14.95,6.875,60
1999-01-22 18:00:00,1.08,270,822,92,4,85,16.245,9.05,68
1999-01-22 19:00:00,1.2,260,880,98,3,82,15.8775,8.55,61
1999-01-22 20:00:00,1.44,160,897,113,3,76,15.2425,8.625,61
1999-01-22 21:00:00,0.36,310,481,73,0,51,10.505,3.85,38
1999-01-22 22:00:00,1.56,350,609,71,2,58,12.41,5.1,49
1999-01-22 23:00:00,1.68,220,678,75,3,58,12.85,5.425,45
1999-01-23 11:00:00,6,170,231,37,1,34,7.72,2.25,21
1999-01-23 12:00:00,6.24,200,275,45,2,39,7.965,2.675,25
1999-01-23 13:00:00,5.88,210,207,45,3,44,6.2525,1.775,24
1999-01-23 14:00:00,5.64,200,213,42,4,44,5.865,2.125,26
1999-01-23 15:00:00,5.88,190,250,47,2,42,5.865,2.125,27
1999-01-23 16:00:00,5.88,190,229,36,1,37,5.7425,1.925,26
1999-01-23 17:00:00,6.24,190,214,53,1,40,5.105,1.95,29
1999-01-23 18:00:00,6,190,199,45,1,42,4.91,2.15,30
1999-01-23 19:00:00,5.88,180,192,48,0,41,4.64,1.9,29
1999-01-23 20:00:00,6,190,252,37,1,44,5.3475,2.725,32
1999-01-23 21:00:00,6.24,200,228,46,2,41,4.715,2.25,28
1999-01-23 22:00:00,6.12,200,209,41,2,34,4.2975,2,21
1999-01-23 23:00:00,5.64,210,225,44,1,30,4.5675,2.35,19
1999-01-24 00:00:00,5.04,220,233,32,2,26,4.6675,2.575,18
1999-01-24 01:00:00,4.8,220,263,40,1,23,5.225,2.566667,16
1999-01-24 02:00:00,4.2,240,242,49,2,19,4.69,2.2,12
1999-01-24 03:00:00,2.76,240,248,34,1,15,5.18,2,9
1999-01-24 04:00:00,1.92,240,202,43,1,16,4.59,1.675,10
1999-01-24 05:00:00,2.4,280,181,43,1,16,4.495,1.3,11
1999-01-24 06:00:00,3,260,246,46,1,21,5.205,1.625,15
1999-01-24 07:00:00,2.52,230,278,43,0,25,5.6425,1.75,17
1999-01-24 08:00:00,2.64,180,299,46,1,28,5.545,1.95,18
1999-01-24 09:00:00,1.92,230,289,47,1,30,5.84,2.175,19
1999-01-24 10:00:00,2.52,200,365,59,2,37,6.9875,3.15,24
1999-01-24 11:00:00,3.24,220,279,52,1,35,6.205,2.325,18
1999-01-24 12:00:00,3.72,230,259,54,3,35,5.08,2.75,17
1999-01-24 13:00:00,4.68,210,262,53,3,33,4.3475,2.3,14
1999-01-24 14:00:00,4.08,210,268,52,3,30,5.325,2.55,15
1999-01-24 15:00:00,3.6,200,273,51,3,32,5.4725,3.3,15
1999-01-24 16:00:00,3.96,170,210,56,1,29,4.395,2.6,14
1999-01-24 17:00:00,3.72,170,147,44,1,25,3.6425,1.675,14
1999-01-24 18:00:00,4.8,160,125,49,2,24,3.2,1.825,13
1999-01-24 19:00:00,6.96,180,147,42,2,22,3.5425,1.75,13
1999-01-24 20:00:00,6.96,180,151,43,4,19,3.5425,1.825,25
1999-01-24 21:00:00,6.48,180,158,36,3,16,3.495,1.425,8
1999-01-24 22:00:00,7.56,200,161,40,5,13,3.5875,1.425,7
1999-01-24 23:00:00,8.04,220,133,40,8,16,3.4475,1.175,9
1999-01-25 00:00:00,8.4,220,101,35,12,17,3.0275,0.76,9
1999-01-25 01:00:00,8.76,220,52,25,19,16,2.0775,0.1266667,10
1999-01-25 03:00:00,9,220,37,20,24,16,1.6125,0.035,8
1999-01-25 04:00:00,9.6,210,45,23,21,15,1.5375,0.11,8
1999-01-25 05:00:00,9.84,220,64,26,18,14,1.785,0.185,9
1999-01-25 06:00:00,10.92,220,120,40,12,18,2.5675,0.56,12
1999-01-25 07:00:00,11.28,220,268,75,7,22,4.3475,2.26,14
1999-01-25 08:00:00,10.56,220,282,47,6,28,4.91,2.96,19
1999-01-25 09:00:00,10.32,220,240,53,5,24,4.545,1.885,15
1999-01-25 10:00:00,10.56,220,183,50,5,21,3.445,1.035,6
1999-01-25 11:00:00,9,230,235,53,4,29,4.7875,1.335,40
1999-01-25 12:00:00,9.84,280,180,54,5,19,3.64,1.06,23
1999-01-25 13:00:00,9.12,270,266,61,4,26,4.79,1.385,16
1999-01-25 14:00:00,8.88,250,274,56,3,31,5.7175,1.635,18
1999-01-25 15:00:00,9.48,240,432,86,2,37,7.015,2.635,21
1999-01-25 16:00:00,8.04,260,293,53,3,28,6.3525,2.46,15
1999-01-25 17:00:00,7.92,250,234,56,2,31,5.6175,2.11,18
1999-01-25 18:00:00,7.8,260,228,53,2,26,5.4725,2.26,15
1999-01-25 19:00:00,6.72,260,256,57,2,27,5.8875,2.285,16
1999-01-25 20:00:00,6.36,250,223,53,2,27,5.0825,1.985,15
1999-01-25 21:00:00,4.56,260,208,54,2,25,5.74,1.785,14
1999-01-25 22:00:00,3.72,250,275,50,2,34,6.6925,2.185,21
1999-01-25 23:00:00,3.12,240,294,51,2,37,6.645,2.285,18
1999-01-26 00:00:00,3.96,220,212,53,2,31,4.6925,1.375,13
1999-01-26 01:00:00,4.56,210,146,44,3,27,3.42,0.7,10
1999-01-26 02:00:00,4.2,220,133,42,6,23,3.026667,0.3666667,7
1999-01-26 03:00:00,5.04,230,104,37,9,21,2.54,0.35,5
1999-01-26 04:00:00,5.16,210,102,40,9,22,2.42,0.35,3
1999-01-26 06:00:00,6,220,245,52,4,30,4.69,1.4,10
1999-01-26 07:00:00,6.48,220,520,63,4,47,8.675,4.225,22
1999-01-26 08:00:00,6.72,220,434,83,2,50,8.795,3.6,22
1999-01-26 09:00:00,6.84,230,337,71,2,45,7.52,2.25,21
1999-01-26 10:00:00,7.2,230,426,63,1,47,7.4275,2.15,27
1999-01-26 11:00:00,7.68,240,351,68,3,37,6.62,2.075,21
1999-01-26 12:00:00,8.28,240,444,76,3,37,8.525,2.675,23
1999-01-26 13:00:00,7.68,240,445,56,3,42,8.99,2.95,21
1999-01-26 14:00:00,6.84,230,447,76,4,50,8.525,3,25
1999-01-26 15:00:00,6.48,210,469,107,2,44,8.4025,3.4,21
1999-01-26 16:00:00,8.04,200,391,68,2,37,6.865,3.7,20
1999-01-26 17:00:00,5.04,270,269,69,1,18,5.7175,2.575,15
1999-01-26 18:00:00,8.52,270,203,69,3,17,5.155,2.5,13
1999-01-26 19:00:00,6.6,290,81,37,15,7,3.0775,0.875,7
1999-01-26 20:00:00,6.24,300,95,39,14,8,2.9075,0.9,9
1999-01-26 21:00:00,5.88,280,65,32,16,9,2.4675,0.55,9
1999-01-26 22:00:00,5.04,200,52,28,15,9,2.2475,0.325,9
1999-01-26 23:00:00,4.44,310,52,28,15,11,2.565,0.275,12
1999-01-27 00:00:00,4.8,310,36,21,20,10,2.3225,0.15,10
1999-01-27 01:00:00,4.8,310,41,25,21,9,2.49,0.03333334,9
1999-01-27 02:00:00,4.68,300,34,22,24,10,2.116667,0.03333334,10
1999-01-27 03:00:00,4.44,300,35,21,23,10,2.125,0.05,9
1999-01-27 06:00:00,2.64,300,218,54,3,20,4.7875,0.85,16
1999-01-27 07:00:00,2.4,300,317,63,2,26,6.325,2,19
1999-01-27 08:00:00,3.48,290,311,64,2,33,7.0375,2.675,26
1999-01-27 09:00:00,3.48,280,242,61,2,31,5.915,1.575,20
1999-01-27 10:00:00,3.72,280,207,53,4,27,5.52,0.95,19
1999-01-27 11:00:00,4.8,270,236,65,6,26,6.1075,1.15,17
1999-01-27 12:00:00,4.8,260,257,70,5,24,5.8625,1.175,15
1999-01-27 13:00:00,5.64,270,456,78,4,40,8.7925,2.6,28
1999-01-27 14:00:00,5.52,260,484,70,3,43,11.14,3.15,26
1999-01-27 15:00:00,4.68,240,471,69,2,52,10.235,2.925,32
1999-01-27 16:00:00,5.88,230,517,82,3,49,11.4325,3.725,27
1999-01-27 17:00:00,5.88,250,459,74,2,46,9.3575,4.325,27
1999-01-27 18:00:00,6.36,240,418,56,2,40,9.2325,4.75,26
1999-01-27 19:00:00,6,250,404,73,1,35,8.33,4.675,23
1999-01-27 20:00:00,5.28,260,429,70,1,34,8.4025,4.45,24
1999-01-27 21:00:00,3.84,270,274,43,0,31,6.645,2.975,21
1999-01-27 22:00:00,4.2,270,292,53,0,26,7.1075,2.35,19
1999-01-27 23:00:00,5.04,260,277,38,0,28,7.45,2.4,21
1999-01-28 00:00:00,5.88,260,255,50,0,28,6.89,1.875,19
1999-01-28 01:00:00,5.28,270,162,43,0,20,5.765,0.9666666,13
1999-01-28 02:00:00,5.4,260,109,37,4,16,4.623333,0.4333333,11
1999-01-28 03:00:00,6,250,100,38,5,15,3.6675,0.4,11
1999-01-28 04:00:00,6.48,270,85,37,5,14,3.54,0.225,11
1999-01-28 06:00:00,6.6,270,94,40,9,11,3.835,0.325,10
1999-01-28 07:00:00,6.24,290,120,44,9,8,3.9325,0.625,9
1999-01-28 08:00:00,4.8,290,80,40,11,10,2.9325,0.5,11
1999-01-28 09:00:00,4.2,330,76,38,13,7,2.93,0.425,8
1999-01-28 10:00:00,5.04,310,87,41,11,10,2.8825,0.35,10
1999-01-28 11:00:00,5.16,320,124,48,10,12,3.3725,0.625,13
1999-01-28 12:00:00,6.36,310,67,32,16,12,3.2,0.325,8
1999-01-28 13:00:00,5.76,320,55,29,18,15,3.835,0.15,10
1999-01-28 14:00:00,5.76,320,67,30,17,15,3.4925,0.2,12
1999-01-28 15:00:00,5.76,320,59,34,15,16,3.3725,0.225,14
1999-01-28 16:00:00,4.44,320,82,45,6,20,3.275,0.475,15
1999-01-28 17:00:00,3.24,330,80,45,5,18,3.3225,0.425,13
1999-01-28 18:00:00,3.48,330,98,44,2,21,3.7875,0.625,16
1999-01-28 19:00:00,3.24,320,79,40,3,23,4.615,0.55,16
1999-01-28 20:00:00,2.52,330,73,37,2,22,5.0575,0.45,16
1999-01-28 21:00:00,2.28,330,68,38,2,22,5.08,0.4,16
1999-01-28 22:00:00,2.52,330,67,36,1,22,4.81,0.325,14
1999-01-28 23:00:00,2.4,330,78,37,1,22,4.4425,0.4,16
1999-01-29 00:00:00,2.28,320,87,37,1,25,4.375,0.425,18
1999-01-29 01:00:00,1.92,320,57,32,1,24,3.64,0.1666667,16
1999-01-29 02:00:00,1.44,310,83,34,1,24,3.713333,0.2,16
1999-01-29 03:00:00,1.44,290,79,34,0,23,3.42,0.3,16
1999-01-29 04:00:00,1.56,290,72,36,0,23,3.2475,0.15,16
1999-01-29 06:00:00,0.72,310,129,35,0,25,4.03,0.475,20
1999-01-29 07:00:00,0,0,179,43,1,28,4.0325,0.875,23
1999-01-29 10:00:00,0,360,170,40,1,52,3.9575,0.95,29
1999-01-30 08:00:00,3.12,180,320,73,1,35,5.4475,1.5,25
1999-01-30 09:00:00,3.24,190,331,47,1,50,6.425,1.75,49
1999-01-30 10:00:00,3.24,150,252,45,1,32,4.495,1.775,18
1999-01-30 11:00:00,3.84,150,248,53,1,33,4.3225,1.9,22
1999-01-30 12:00:00,3.84,140,139,32,0,35,2.125,1.1,22
1999-01-30 13:00:00,4.2,150,220,31,1,32,3.105,1.8,19
1999-01-30 14:00:00,3.72,130,180,35,1,31,3.15,1.5,20
1999-01-30 15:00:00,3.12,170,195,36,1,29,3.5175,1.65,20
1999-01-30 16:00:00,3.12,180,195,41,0,33,3.69,1.875,23
1999-01-30 17:00:00,2.76,170,224,52,1,33,4.96,2.55,24
1999-01-30 18:00:00,3,170,173,34,1,31,4.2,1.675,23
1999-01-30 19:00:00,3.36,130,206,33,1,32,4.9575,2.125,23
1999-01-30 20:00:00,2.52,150,279,44,2,32,6.1575,2.45,23
1999-01-30 21:00:00,1.92,160,237,37,1,33,5.7675,1.85,25
1999-01-30 22:00:00,1.92,170,185,31,1,27,4.7875,1.425,21
1999-01-30 23:00:00,2.4,140,239,37,2,29,6.0575,2,21
1999-01-31 00:00:00,1.68,170,255,37,2,29,6.4725,2.4,24
1999-01-31 01:00:00,1.56,140,351,36,2,34,7.45,2.833333,24
1999-01-31 02:00:00,1.08,160,299,54,2,29,6.286667,2.033333,21
1999-01-31 03:00:00,1.2,170,331,31,2,29,7.3275,2.275,21
1999-01-31 04:00:00,1.44,190,254,35,1,28,6.475,1.75,20
1999-01-31 05:00:00,1.92,140,195,33,0,22,5.5725,1,18
1999-01-31 06:00:00,2.4,160,226,37,1,25,6.645,1.35,19
1999-01-31 07:00:00,2.52,170,276,38,1,26,8.0375,1.525,21
1999-01-31 08:00:00,2.64,190,284,48,1,29,8.5025,1.825,21
1999-01-31 09:00:00,2.52,160,311,47,2,30,9.5525,2.05,21
1999-01-31 10:00:00,3.48,180,318,41,2,31,9.7,2.35,22
1999-01-31 11:00:00,3.6,200,320,53,2,35,8.7925,2.575,23
1999-01-31 12:00:00,3.6,210,308,38,1,35,8.38,2.425,24
1999-01-31 13:00:00,3.84,240,263,44,1,33,6.52,2.275,24
1999-01-31 14:00:00,3.96,250,271,47,1,35,6.205,2.45,25
1999-01-31 15:00:00,3.12,250,362,55,2,37,6.985,3.925,24
1999-01-31 16:00:00,2.76,250,299,53,1,32,6.72,3.7,24
1999-01-31 17:00:00,2.88,260,368,69,1,35,7.5,4.4,25
1999-01-31 18:00:00,2.64,240,320,52,1,34,7.2575,3.575,25
1999-01-31 19:00:00,2.28,260,305,50,1,34,7.155,3.65,26
1999-01-31 20:00:00,2.28,260,295,41,1,37,6.8875,2.95,29
1999-01-31 21:00:00,2.28,270,251,34,0,35,6.9375,2.1,28
1999-01-31 22:00:00,1.92,260,335,38,1,40,7.9125,2.825,33
1999-01-31 23:00:00,1.44,260,317,40,1,40,7.4525,2.375,33
1999-02-01 00:00:00,1.2,280,265,33,0,41,7.305,2.075,33
1999-02-01 01:00:00,1.44,290,257,37,0,39,6.475,1.9,32
1999-02-01 02:00:00,1.2,300,126,28,0,29,5.18,0.8666667,24
1999-02-01 03:00:00,1.32,290,227,33,0,30,6.2775,1.175,27
1999-02-01 04:00:00,1.08,250,211,28,0,34,6.3025,1.25,28
1999-02-01 05:00:00,1.32,260,226,32,0,36,6.715,1.125,29
1999-02-01 06:00:00,1.32,270,295,42,0,39,7.9875,1.475,32
1999-02-01 07:00:00,1.56,300,306,42,0,43,8.23,1.85,34
1999-02-01 08:00:00,1.44,300,181,34,0,32,6.1325,1.275,27
1999-02-01 09:00:00,1.32,320,240,40,0,36,6.6225,1.75,30
1999-02-01 10:00:00,2.16,290,233,42,0,40,6.0825,1.575,32
1999-02-01 11:00:00,1.92,330,155,35,0,36,5.2025,1,29
1999-02-01 12:00:00,1.8,330,202,38,0,40,8.7675,1.15,33
1999-02-01 13:00:00,2.04,340,194,44,0,37,13.065,1.075,30
1999-02-01 14:00:00,2.16,350,175,41,1,34,18.345,0.95,27
1999-02-01 15:00:00,2.4,330,132,40,0,31,6.935,0.775,22
1999-02-01 16:00:00,2.4,340,169,48,0,27,6.155,1.075,21
1999-02-01 17:00:00,1.8,340,172,43,0,27,6.5,1.325,19
1999-02-01 18:00:00,1.56,330,130,40,0,22,5.86,1.2,17
1999-02-01 19:00:00,1.68,330,165,37,0,25,5.42,1.35,21
1999-02-01 20:00:00,1.68,330,157,38,0,28,5.2525,1.05,23
1999-02-01 21:00:00,1.56,340,160,36,0,29,4.8625,1.05,23
1999-02-01 22:00:00,1.68,340,141,36,0,28,4.545,0.85,22
1999-02-01 23:00:00,1.56,330,94,36,0,31,4.3725,0.55,20
1999-02-02 00:00:00,1.92,330,96,37,0,22,4.2975,0.475,18
1999-02-02 01:00:00,1.44,340,89,37,0,19,3.063333,0.3333333,15
1999-02-02 02:00:00,0.84,340,108,38,0,18,3.516667,0.3666667,15
1999-02-02 03:00:00,1.2,270,95,36,0,20,3.785,0.325,17
1999-02-02 04:00:00,1.2,320,108,36,0,20,3.7625,0.4,17
1999-02-02 06:00:00,0.84,330,140,37,1,21,7.7925,0.55,18
1999-02-02 07:00:00,0.72,320,262,52,1,29,10.4775,1.275,24
1999-02-02 08:00:00,1.92,0,413,67,2,56,13.1175,2.8,38
1999-02-02 09:00:00,3.24,270,393,62,2,55,10.6975,2.45,39
1999-02-02 10:00:00,3.48,270,441,47,1,58,10.5025,2.275,37
1999-02-02 12:00:00,4.08,280,234,49,2,32,16.73,1.35,33
1999-02-02 13:00:00,3.48,270,442,52,3,45,19.8075,2.525,38
1999-02-02 14:00:00,3.48,260,322,55,2,44,13.9975,1.95,29
1999-02-02 15:00:00,4.2,260,253,57,1,39,10.92,1.425,24
1999-02-02 16:00:00,3.6,270,329,54,2,38,12.385,2.75,24
1999-02-02 17:00:00,2.76,240,327,54,1,47,11.895,3.625,30
1999-02-02 18:00:00,2.64,240,404,53,2,46,11.8225,4.775,32
1999-02-02 19:00:00,2.64,260,314,55,1,43,10.2575,3.125,29
1999-02-02 20:00:00,2.88,260,511,53,2,55,12.58,5.2,37
1999-02-02 21:00:00,3.12,220,426,45,1,49,10.305,3.925,32
1999-02-02 22:00:00,3.24,220,415,60,1,51,9.745,3.325,33
1999-02-02 23:00:00,2.16,210,395,47,1,49,9.2075,3.075,31
1999-02-03 00:00:00,1.2,230,302,38,0,43,7.45,2.375,24
1999-02-03 01:00:00,3.12,200,199,40,0,30,5.18,1.166667,16
1999-02-03 02:00:00,2.64,230,174,40,0,26,5.113333,1,16
1999-02-03 03:00:00,2.52,250,135,36,0,23,3.785,0.975,15
1999-02-03 04:00:00,2.28,220,126,32,0,19,3.6425,0.9,13
1999-02-03 08:00:00,4.2,260,575,75,2,52,10.6225,4.075,37
1999-02-03 09:00:00,5.04,250,515,80,1,64,10.5275,3.6,43
1999-02-03 14:00:00,6,260,398,66,1,52,11.5375,2,35
1999-02-03 15:00:00,5.76,260,323,67,1,45,9.715,2.525,27
1999-02-03 16:00:00,6.36,270,309,51,1,41,9.355,2.65,22
1999-02-03 17:00:00,4.92,260,421,66,1,43,11.9225,4.55,28
1999-02-03 18:00:00,5.04,260,438,81,1,44,12.225,4.8,27
1999-02-03 19:00:00,5.28,250,355,60,0,51,10.655,4.225,25
1999-02-03 20:00:00,5.28,250,329,44,0,48,9.77,4.375,28
1999-02-03 21:00:00,4.8,250,276,50,0,40,8.475,2.525,24
1999-02-03 22:00:00,4.92,250,255,47,0,38,7.8125,2.65,25
1999-02-03 23:00:00,5.4,270,131,34,1,28,4.995,1.325,18
1999-02-04 00:00:00,5.64,280,61,27,7,19,2.925,0.425,13
1999-02-04 01:00:00,5.88,280,71,30,7,17,2.686667,0.3666667,10
1999-02-04 02:00:00,6.72,260,75,28,8,17,3.383333,0.6333333,10
1999-02-04 03:00:00,8.52,260,61,28,12,15,2.485,0.3,8
1999-02-04 04:00:00,7.32,250,58,25,14,15,2.3475,0.275,9
1999-02-04 09:00:00,10.68,260,372,51,2,57,9.795,2.175,33
1999-02-04 10:00:00,9.24,260,254,50,2,49,7.2575,1.65,29
1999-02-04 11:00:00,8.16,250,317,62,2,48,7.56,1.775,30
1999-02-04 12:00:00,9.6,260,316,74,2,48,8.28,2.475,28
1999-02-04 13:00:00,11.28,250,323,58,2,46,8.8575,2.175,29
1999-02-04 14:00:00,11.52,260,268,66,2,40,7.0925,1.525,24
1999-02-04 15:00:00,11.4,260,310,56,2,42,7.7275,2.15,28
1999-02-04 16:00:00,10.68,260,304,65,1,63,7.315,2.6,29
1999-02-04 17:00:00,9,250,316,57,1,42,7.6725,3.325,26
1999-02-04 18:00:00,8.639999,260,223,53,0,35,7.095,3.2,26
1999-02-04 19:00:00,7.8,260,158,42,1,28,5.355,1.825,19
1999-02-04 20:00:00,5.52,260,135,45,6,22,5.05,1.55,13
1999-02-04 21:00:00,5.52,260,69,31,15,27,3.0075,0.65,11
1999-02-04 22:00:00,6.48,280,52,26,21,31,2.2375,0.3,17
1999-02-04 23:00:00,6.96,290,91,32,12,29,2.7325,0.6,15
1999-02-05 00:00:00,6.36,280,89,33,13,25,3.035,0.575,14
1999-02-05 01:00:00,6.36,270,103,37,10,21,3.423333,0.5333334,13
1999-02-05 02:00:00,6.12,280,44,23,22,16,2.283333,0.1666667,9
1999-02-05 03:00:00,6.12,270,34,18,25,12,1.7675,0.075,6
1999-02-05 04:00:00,6.96,290,34,16,25,13,1.605,0.15,8
1999-02-05 06:00:00,5.64,290,85,34,14,15,2.375,0.4,10
1999-02-05 07:00:00,5.52,280,121,43,9,20,3.0625,0.65,13
1999-02-05 08:00:00,5.88,280,140,43,7,29,3.7525,1.15,17
1999-02-05 09:00:00,5.76,290,106,42,9,38,2.925,0.575,17
1999-02-05 10:00:00,5.76,300,94,40,12,26,2.98,0.45,14
1999-02-05 11:00:00,6,300,94,36,11,20,2.3175,0.375,12
1999-02-05 12:00:00,5.76,310,114,49,11,25,3.065,0.7,12
1999-02-05 13:00:00,6.6,300,87,36,13,36,2.6775,0.475,14
1999-02-05 14:00:00,5.52,310,57,31,16,19,1.7675,0.3,11
1999-02-05 15:00:00,5.52,320,76,36,15,18,2.2375,0.4,11
1999-02-05 16:00:00,4.56,310,93,41,13,21,2.1,0.65,13
1999-02-05 17:00:00,5.52,310,109,36,9,22,2.375,0.975,14
1999-02-05 18:00:00,4.8,320,105,42,10,19,2.1,0.9,12
1999-02-05 19:00:00,4.32,300,106,40,8,18,2.4575,1.15,12
1999-02-05 20:00:00,5.52,300,126,46,6,18,3.4475,1.2,13
1999-02-05 21:00:00,6,300,72,30,12,15,2.485,0.425,10
1999-02-05 22:00:00,5.52,290,71,32,13,16,2.21,0.225,10
1999-02-05 23:00:00,5.88,290,94,36,8,15,2.32,0.575,11
1999-02-06 00:00:00,6.12,280,73,29,13,11,0.9375,0.45,8
1999-02-06 01:00:00,6.6,280,47,23,18,9,0.4766667,0.1333333,4
1999-02-06 02:00:00,6.6,290,53,21,19,9,1.063333,0.1,6
1999-02-06 03:00:00,6,290,51,21,21,9,0.5775,0.075,5
1999-02-06 04:00:00,5.28,290,43,20,21,9,0.33,0.125,7
1999-02-06 06:00:00,4.92,300,87,33,12,13,0.9925,0.325,8
1999-02-06 07:00:00,5.28,290,151,41,7,22,2.18,0.7,14
1999-02-06 08:00:00,4.8,290,151,46,3,26,2.375,1.2,19
1999-02-06 09:00:00,5.64,280,116,36,8,27,1.74,0.7,16
1999-02-06 10:00:00,5.16,290,93,35,12,21,1.4625,0.55,12
1999-02-06 11:00:00,5.52,290,103,35,10,57,1.825,0.55,20
1999-02-06 12:00:00,6.6,280,119,43,7,38,2.2925,0.9,18
1999-02-06 13:00:00,5.76,260,110,40,7,25,2.2375,0.925,15
1999-02-06 14:00:00,6.24,280,138,41,4,24,2.925,1.225,15
1999-02-06 15:00:00,6.6,280,114,39,6,19,2.485,0.95,11
1999-02-06 16:00:00,6.96,270,145,45,4,20,3.5025,1.125,12
1999-02-06 17:00:00,7.32,270,204,46,2,26,5.41,2.025,17
1999-02-06 18:00:00,6.84,270,192,41,2,27,5.1875,2.35,18
1999-02-06 19:00:00,4.8,240,219,48,1,28,4.4975,2.425,17
1999-02-06 20:00:00,3.96,330,123,41,4,21,3.285,1.825,15
1999-02-06 21:00:00,4.92,300,118,38,7,10,2.5675,0.875,6
1999-02-06 22:00:00,3.96,280,92,40,7,10,2.1,0.925,7
1999-02-06 23:00:00,4.92,290,49,26,15,7,1.24,0.4,6
1999-02-07 00:00:00,4.32,310,34,21,17,8,1.295,0.25,5
1999-02-07 01:00:00,4.44,310,30,18,18,9,1.1,0.2,5
1999-02-07 02:00:00,3.96,310,31,19,21,10,1.36,0.2666667,6
